id|mrai|avg_time|avg_msg|n95_perc_time|n05_perc_time|std_time|n95_perc_msg|n05_perc_msg|std_msg
results/internet_like/graph-100-nomean/csv_output_1512/general_study.csv|None|16.554|369.400|18.012|13.864|1.546|426.000|294.000|45.056
results/internet_like/graph-100-nomean/csv_output_1513/general_study.csv|None|15.911|364.900|16.770|15.132|0.475|416.000|307.000|41.310
results/internet_like/graph-100-nomean/csv_output_1514/general_study.csv|None|16.399|367.300|17.346|14.821|0.975|430.000|300.000|47.318
results/internet_like/graph-100-nomean/csv_output_1515/general_study.csv|None|16.342|371.500|17.129|13.858|1.452|423.000|310.000|40.966
results/internet_like/graph-100-nomean/csv_output_1516/general_study.csv|None|16.361|365.900|17.897|14.720|1.201|399.000|291.000|40.979
results/internet_like/graph-100-nomean/csv_output_1517/general_study.csv|None|16.906|369.700|19.695|12.854|2.117|429.000|310.000|39.606
results/internet_like/graph-100-nomean/csv_output_1518/general_study.csv|None|16.893|379.500|18.543|15.448|1.241|428.000|310.000|40.063
results/internet_like/graph-100-nomean/csv_output_1519/general_study.csv|None|17.479|378.500|18.904|15.978|1.452|426.000|317.000|39.401
results/internet_like/graph-100-nomean/csv_output_152/general_study.csv|None|81.708|355.100|90.563|70.897|9.011|411.000|286.000|42.852
results/internet_like/graph-100-nomean/csv_output_1520/general_study.csv|None|16.393|382.200|16.593|15.033|0.637|417.000|312.000|39.270
results/internet_like/graph-100-nomean/csv_output_1521/general_study.csv|None|16.949|375.700|18.582|12.175|2.110|433.000|305.000|47.286
results/internet_like/graph-100-nomean/csv_output_1522/general_study.csv|None|15.761|362.100|16.106|13.201|1.300|418.000|282.000|43.903
results/internet_like/graph-100-nomean/csv_output_1523/general_study.csv|None|16.272|368.300|17.349|14.373|1.097|416.000|312.000|43.729
results/internet_like/graph-100-nomean/csv_output_1524/general_study.csv|None|17.312|373.900|19.004|13.439|1.694|426.000|311.000|41.860
results/internet_like/graph-100-nomean/csv_output_1525/general_study.csv|None|16.040|368.400|17.504|14.377|1.219|403.000|304.000|39.780
results/internet_like/graph-100-nomean/csv_output_1526/general_study.csv|None|16.391|356.500|17.941|13.059|1.526|403.000|308.000|40.366
results/internet_like/graph-100-nomean/csv_output_1527/general_study.csv|None|16.949|368.900|18.495|14.608|1.358|418.000|287.000|46.248
results/internet_like/graph-100-nomean/csv_output_1528/general_study.csv|None|16.751|379.800|18.524|13.126|1.528|438.000|299.000|49.044
results/internet_like/graph-100-nomean/csv_output_1529/general_study.csv|None|16.440|372.100|17.668|15.999|0.860|430.000|304.000|46.118
results/internet_like/graph-100-nomean/csv_output_153/general_study.csv|None|120.525|369.200|131.826|83.299|15.175|416.000|298.000|45.688
results/internet_like/graph-100-nomean/csv_output_1530/general_study.csv|None|17.487|388.800|18.903|16.443|0.986|435.000|311.000|41.240
results/internet_like/graph-100-nomean/csv_output_1531/general_study.csv|None|15.993|363.700|17.220|14.745|0.805|417.000|300.000|37.720
results/internet_like/graph-100-nomean/csv_output_1532/general_study.csv|None|16.266|376.000|18.421|14.424|1.233|420.000|298.000|40.423
results/internet_like/graph-100-nomean/csv_output_1533/general_study.csv|None|17.213|380.300|18.468|14.479|1.562|425.000|308.000|41.328
results/internet_like/graph-100-nomean/csv_output_1534/general_study.csv|None|16.929|366.300|18.547|15.236|1.323|415.000|302.000|46.454
results/internet_like/graph-100-nomean/csv_output_1535/general_study.csv|None|16.461|364.600|18.007|12.986|1.784|403.000|288.000|40.188
results/internet_like/graph-100-nomean/csv_output_1536/general_study.csv|None|16.971|366.000|19.721|14.537|1.907|395.000|301.000|30.519
results/internet_like/graph-100-nomean/csv_output_1537/general_study.csv|None|16.808|374.500|17.173|15.917|0.626|418.000|303.000|39.462
results/internet_like/graph-100-nomean/csv_output_1538/general_study.csv|None|16.422|364.900|17.508|14.307|2.034|414.000|319.000|31.108
results/internet_like/graph-100-nomean/csv_output_1539/general_study.csv|None|17.201|383.100|18.753|13.929|1.526|442.000|321.000|40.906
results/internet_like/graph-100-nomean/csv_output_154/general_study.csv|None|113.875|373.500|141.474|84.595|19.858|423.000|303.000|41.432
results/internet_like/graph-100-nomean/csv_output_1540/general_study.csv|None|18.568|385.700|20.492|16.931|1.278|435.000|318.000|40.418
results/internet_like/graph-100-nomean/csv_output_1541/general_study.csv|None|18.363|376.500|19.864|16.395|0.964|429.000|296.000|46.532
results/internet_like/graph-100-nomean/csv_output_1542/general_study.csv|None|17.207|376.700|19.745|14.036|1.874|440.000|297.000|47.588
results/internet_like/graph-100-nomean/csv_output_1543/general_study.csv|None|16.878|377.500|18.778|14.878|1.625|435.000|298.000|53.623
results/internet_like/graph-100-nomean/csv_output_1544/general_study.csv|None|15.787|366.100|17.853|13.174|1.429|405.000|303.000|37.080
results/internet_like/graph-100-nomean/csv_output_1545/general_study.csv|None|16.441|376.900|17.492|11.811|1.725|434.000|306.000|49.875
results/internet_like/graph-100-nomean/csv_output_1546/general_study.csv|None|17.706|371.200|18.744|13.707|2.097|422.000|305.000|43.824
results/internet_like/graph-100-nomean/csv_output_1547/general_study.csv|None|16.953|368.900|18.835|14.996|1.114|423.000|308.000|45.234
results/internet_like/graph-100-nomean/csv_output_1548/general_study.csv|None|16.494|368.400|18.709|12.900|1.778|426.000|287.000|47.451
results/internet_like/graph-100-nomean/csv_output_1549/general_study.csv|None|16.166|362.100|17.272|14.928|1.206|422.000|291.000|47.317
results/internet_like/graph-100-nomean/csv_output_155/general_study.csv|None|129.482|374.400|147.033|81.662|19.166|414.000|307.000|42.058
results/internet_like/graph-100-nomean/csv_output_1550/general_study.csv|None|15.887|357.400|16.866|13.671|1.449|411.000|291.000|44.369
results/internet_like/graph-100-nomean/csv_output_1551/general_study.csv|None|15.709|364.600|17.094|13.298|1.321|427.000|298.000|48.405
results/internet_like/graph-100-nomean/csv_output_1552/general_study.csv|None|16.979|381.000|18.898|15.691|1.329|426.000|300.000|43.589
results/internet_like/graph-100-nomean/csv_output_1553/general_study.csv|None|17.089|376.800|18.637|15.936|1.007|432.000|311.000|39.547
results/internet_like/graph-100-nomean/csv_output_1554/general_study.csv|None|17.626|371.200|20.957|11.718|2.918|424.000|300.000|46.825
results/internet_like/graph-100-nomean/csv_output_1555/general_study.csv|None|15.729|377.800|16.905|14.516|0.865|430.000|315.000|42.365
results/internet_like/graph-100-nomean/csv_output_1556/general_study.csv|None|16.481|368.200|17.151|13.730|1.531|434.000|291.000|46.108
results/internet_like/graph-100-nomean/csv_output_1557/general_study.csv|None|15.747|365.800|17.950|11.860|2.034|425.000|321.000|44.966
results/internet_like/graph-100-nomean/csv_output_1558/general_study.csv|None|16.294|363.000|17.598|14.712|1.305|402.000|308.000|38.354
results/internet_like/graph-100-nomean/csv_output_1559/general_study.csv|None|17.379|382.600|19.238|12.992|2.004|448.000|319.000|48.806
results/internet_like/graph-100-nomean/csv_output_156/general_study.csv|None|129.401|372.400|145.432|105.507|15.445|419.000|303.000|45.844
results/internet_like/graph-100-nomean/csv_output_1560/general_study.csv|None|16.852|370.600|19.483|13.940|2.281|430.000|292.000|51.362
results/internet_like/graph-100-nomean/csv_output_1561/general_study.csv|None|16.141|365.400|17.636|14.697|1.113|423.000|306.000|44.216
results/internet_like/graph-100-nomean/csv_output_1562/general_study.csv|None|15.856|356.600|16.697|15.041|0.620|403.000|285.000|42.695
results/internet_like/graph-100-nomean/csv_output_1563/general_study.csv|None|16.565|378.100|17.863|14.414|1.286|411.000|326.000|31.310
results/internet_like/graph-100-nomean/csv_output_1564/general_study.csv|None|16.819|372.100|17.652|14.627|0.899|430.000|300.000|44.711
results/internet_like/graph-100-nomean/csv_output_1565/general_study.csv|None|16.835|382.700|18.206|13.316|1.451|432.000|328.000|38.745
results/internet_like/graph-100-nomean/csv_output_1566/general_study.csv|None|18.041|364.900|20.056|15.847|1.544|423.000|295.000|44.925
results/internet_like/graph-100-nomean/csv_output_1567/general_study.csv|None|15.602|372.900|17.455|12.512|1.647|435.000|308.000|43.858
results/internet_like/graph-100-nomean/csv_output_1568/general_study.csv|None|16.445|362.500|17.163|15.151|0.830|403.000|299.000|40.535
results/internet_like/graph-100-nomean/csv_output_1569/general_study.csv|None|17.096|368.900|18.282|14.881|1.316|431.000|287.000|55.783
results/internet_like/graph-100-nomean/csv_output_157/general_study.csv|None|137.704|366.100|143.496|129.027|5.101|423.000|299.000|45.090
results/internet_like/graph-100-nomean/csv_output_1570/general_study.csv|None|16.166|372.600|17.914|14.597|0.953|411.000|323.000|35.626
results/internet_like/graph-100-nomean/csv_output_1571/general_study.csv|None|16.732|362.800|19.836|12.472|2.220|394.000|316.000|27.956
results/internet_like/graph-100-nomean/csv_output_1572/general_study.csv|None|15.975|365.000|17.468|14.970|1.174|402.000|300.000|39.997
results/internet_like/graph-100-nomean/csv_output_1573/general_study.csv|None|16.633|360.000|17.431|14.196|1.405|420.000|305.000|40.082
results/internet_like/graph-100-nomean/csv_output_1574/general_study.csv|None|17.312|378.500|19.984|13.882|2.044|444.000|308.000|49.820
results/internet_like/graph-100-nomean/csv_output_1575/general_study.csv|None|16.310|357.700|19.097|14.544|1.835|421.000|289.000|43.669
results/internet_like/graph-100-nomean/csv_output_1576/general_study.csv|None|16.966|362.700|18.096|14.318|1.559|430.000|304.000|46.180
results/internet_like/graph-100-nomean/csv_output_1577/general_study.csv|None|16.162|366.200|17.863|14.661|1.781|434.000|308.000|43.365
results/internet_like/graph-100-nomean/csv_output_1578/general_study.csv|None|17.071|360.200|20.309|13.103|2.252|422.000|289.000|50.722
results/internet_like/graph-100-nomean/csv_output_1579/general_study.csv|None|16.676|377.500|18.950|14.950|1.453|436.000|328.000|37.090
results/internet_like/graph-100-nomean/csv_output_158/general_study.csv|None|127.002|373.000|142.615|99.418|14.050|415.000|304.000|41.451
results/internet_like/graph-100-nomean/csv_output_1580/general_study.csv|None|16.410|373.900|18.308|14.841|1.323|418.000|306.000|36.098
results/internet_like/graph-100-nomean/csv_output_1581/general_study.csv|None|16.638|380.900|17.323|14.694|1.232|441.000|299.000|47.746
results/internet_like/graph-100-nomean/csv_output_1582/general_study.csv|None|15.457|368.500|16.780|14.944|0.943|433.000|308.000|40.517
results/internet_like/graph-100-nomean/csv_output_1583/general_study.csv|None|16.800|377.900|17.250|14.998|0.952|435.000|305.000|43.342
results/internet_like/graph-100-nomean/csv_output_1584/general_study.csv|None|15.756|366.400|17.898|13.993|1.420|408.000|308.000|35.551
results/internet_like/graph-100-nomean/csv_output_1585/general_study.csv|None|18.127|380.700|19.371|15.004|1.432|429.000|318.000|36.056
results/internet_like/graph-100-nomean/csv_output_1586/general_study.csv|None|16.995|375.600|19.150|14.793|1.590|428.000|310.000|42.046
results/internet_like/graph-100-nomean/csv_output_1587/general_study.csv|None|17.595|362.700|19.240|15.199|1.481|430.000|293.000|47.603
results/internet_like/graph-100-nomean/csv_output_1588/general_study.csv|None|16.162|367.200|17.093|13.578|1.297|421.000|308.000|42.565
results/internet_like/graph-100-nomean/csv_output_1589/general_study.csv|None|16.703|362.900|17.765|12.669|1.662|410.000|295.000|43.309
results/internet_like/graph-100-nomean/csv_output_159/general_study.csv|None|86.898|351.000|102.473|76.300|10.264|408.000|284.000|41.536
results/internet_like/graph-100-nomean/csv_output_1590/general_study.csv|None|17.736|369.000|19.857|14.314|1.897|419.000|310.000|42.233
results/internet_like/graph-100-nomean/csv_output_1591/general_study.csv|None|17.289|386.000|19.617|14.614|1.420|435.000|321.000|39.588
results/internet_like/graph-100-nomean/csv_output_1592/general_study.csv|None|17.078|377.500|19.662|14.801|1.757|436.000|293.000|45.041
results/internet_like/graph-100-nomean/csv_output_1593/general_study.csv|None|16.018|357.300|18.034|12.648|1.883|420.000|309.000|44.502
results/internet_like/graph-100-nomean/csv_output_1594/general_study.csv|None|16.782|381.000|18.515|14.330|1.449|431.000|311.000|55.742
results/internet_like/graph-100-nomean/csv_output_1595/general_study.csv|None|16.333|372.900|17.642|14.727|1.177|412.000|312.000|37.399
results/internet_like/graph-100-nomean/csv_output_1596/general_study.csv|None|16.943|386.000|18.904|13.360|1.564|446.000|328.000|43.035
results/internet_like/graph-100-nomean/csv_output_1597/general_study.csv|None|16.170|368.800|16.398|13.516|1.123|423.000|300.000|45.764
results/internet_like/graph-100-nomean/csv_output_1598/general_study.csv|None|16.425|359.700|17.188|14.889|1.008|409.000|297.000|40.371
results/internet_like/graph-100-nomean/csv_output_1599/general_study.csv|None|16.339|380.800|18.403|13.272|1.880|439.000|302.000|52.769
results/internet_like/graph-100-nomean/csv_output_16/general_study.csv|None|31.482|368.500|33.261|25.873|2.453|412.000|304.000|33.539
results/internet_like/graph-100-nomean/csv_output_160/general_study.csv|None|97.688|371.000|122.461|77.569|17.715|409.000|321.000|37.823
results/internet_like/graph-100-nomean/csv_output_1600/general_study.csv|None|17.086|366.500|18.287|15.723|1.059|434.000|314.000|47.900
results/internet_like/graph-100-nomean/csv_output_1601/general_study.csv|None|18.726|363.000|21.495|15.643|2.147|413.000|285.000|43.111
results/internet_like/graph-100-nomean/csv_output_1602/general_study.csv|None|17.641|359.900|18.539|15.114|1.057|405.000|311.000|35.540
results/internet_like/graph-100-nomean/csv_output_1603/general_study.csv|None|19.683|369.600|21.007|17.939|1.627|406.000|306.000|35.296
results/internet_like/graph-100-nomean/csv_output_1604/general_study.csv|None|20.695|367.600|21.175|17.977|1.243|425.000|303.000|45.509
results/internet_like/graph-100-nomean/csv_output_1605/general_study.csv|None|18.425|354.700|19.558|16.287|1.251|424.000|283.000|51.476
results/internet_like/graph-100-nomean/csv_output_1606/general_study.csv|None|19.598|364.200|22.114|16.830|2.317|418.000|285.000|44.423
results/internet_like/graph-100-nomean/csv_output_1607/general_study.csv|None|19.693|373.600|21.734|17.434|1.442|425.000|308.000|33.628
results/internet_like/graph-100-nomean/csv_output_1608/general_study.csv|None|19.330|361.100|21.167|16.439|2.529|426.000|294.000|42.985
results/internet_like/graph-100-nomean/csv_output_1609/general_study.csv|None|20.038|380.200|22.049|17.329|1.737|409.000|317.000|31.112
results/internet_like/graph-100-nomean/csv_output_161/general_study.csv|None|115.549|369.600|126.180|96.271|9.416|425.000|303.000|44.401
results/internet_like/graph-100-nomean/csv_output_1610/general_study.csv|None|19.399|367.800|21.271|16.401|2.122|421.000|308.000|41.878
results/internet_like/graph-100-nomean/csv_output_1611/general_study.csv|None|18.371|353.500|19.457|16.276|1.374|413.000|293.000|42.375
results/internet_like/graph-100-nomean/csv_output_1612/general_study.csv|None|17.159|341.000|19.428|15.593|1.371|390.000|272.000|40.586
results/internet_like/graph-100-nomean/csv_output_1613/general_study.csv|None|19.530|376.600|20.609|16.756|1.242|427.000|313.000|39.855
results/internet_like/graph-100-nomean/csv_output_1614/general_study.csv|None|20.097|367.700|22.319|17.279|1.708|433.000|307.000|41.195
results/internet_like/graph-100-nomean/csv_output_1615/general_study.csv|None|20.195|365.600|21.274|18.527|1.297|416.000|317.000|34.503
results/internet_like/graph-100-nomean/csv_output_1616/general_study.csv|None|18.455|361.800|20.104|16.589|1.125|407.000|305.000|35.991
results/internet_like/graph-100-nomean/csv_output_1617/general_study.csv|None|19.309|365.700|21.186|16.775|1.780|430.000|298.000|48.456
results/internet_like/graph-100-nomean/csv_output_1618/general_study.csv|None|20.182|371.900|21.060|17.752|1.473|418.000|297.000|42.177
results/internet_like/graph-100-nomean/csv_output_1619/general_study.csv|None|19.831|372.200|22.073|17.319|2.019|416.000|305.000|40.992
results/internet_like/graph-100-nomean/csv_output_162/general_study.csv|None|126.390|371.700|136.675|102.384|11.691|404.000|302.000|44.319
results/internet_like/graph-100-nomean/csv_output_1620/general_study.csv|None|20.951|369.200|22.204|18.871|2.118|419.000|295.000|41.569
results/internet_like/graph-100-nomean/csv_output_1621/general_study.csv|None|17.978|364.600|20.917|15.100|1.910|416.000|297.000|36.830
results/internet_like/graph-100-nomean/csv_output_1622/general_study.csv|None|19.872|365.000|22.490|15.474|2.620|420.000|293.000|49.208
results/internet_like/graph-100-nomean/csv_output_1623/general_study.csv|None|21.542|382.100|23.826|19.000|2.186|431.000|295.000|52.074
results/internet_like/graph-100-nomean/csv_output_1624/general_study.csv|None|19.563|358.300|21.897|14.742|3.098|396.000|298.000|36.838
results/internet_like/graph-100-nomean/csv_output_1625/general_study.csv|None|17.868|362.500|20.366|15.802|1.418|407.000|289.000|40.665
results/internet_like/graph-100-nomean/csv_output_1626/general_study.csv|None|18.985|353.300|20.887|16.881|1.419|393.000|284.000|37.860
results/internet_like/graph-100-nomean/csv_output_1627/general_study.csv|None|17.810|368.000|19.426|15.864|1.624|409.000|324.000|32.234
results/internet_like/graph-100-nomean/csv_output_1628/general_study.csv|None|18.346|362.400|19.619|15.508|1.451|416.000|300.000|41.098
results/internet_like/graph-100-nomean/csv_output_1629/general_study.csv|None|19.309|362.700|23.058|15.061|2.686|391.000|311.000|28.793
results/internet_like/graph-100-nomean/csv_output_163/general_study.csv|None|124.074|349.900|142.530|80.800|22.806|380.000|291.000|38.736
results/internet_like/graph-100-nomean/csv_output_1630/general_study.csv|None|21.801|374.500|23.648|18.977|1.890|421.000|311.000|33.868
results/internet_like/graph-100-nomean/csv_output_1631/general_study.csv|None|20.016|365.700|23.327|14.350|2.588|421.000|319.000|41.516
results/internet_like/graph-100-nomean/csv_output_1632/general_study.csv|None|20.062|367.700|21.820|14.193|2.732|412.000|317.000|37.995
results/internet_like/graph-100-nomean/csv_output_1633/general_study.csv|None|19.286|367.700|21.263|15.504|2.133|413.000|296.000|44.032
results/internet_like/graph-100-nomean/csv_output_1634/general_study.csv|None|20.458|361.800|23.145|14.350|3.239|428.000|295.000|43.836
results/internet_like/graph-100-nomean/csv_output_1635/general_study.csv|None|21.173|379.200|23.167|18.307|1.716|409.000|334.000|24.718
results/internet_like/graph-100-nomean/csv_output_1636/general_study.csv|None|17.394|356.500|20.102|14.735|2.065|401.000|300.000|37.871
results/internet_like/graph-100-nomean/csv_output_1637/general_study.csv|None|17.446|351.700|20.033|13.807|2.427|404.000|270.000|41.569
results/internet_like/graph-100-nomean/csv_output_1638/general_study.csv|None|21.708|363.800|23.665|18.869|2.729|412.000|304.000|35.451
results/internet_like/graph-100-nomean/csv_output_1639/general_study.csv|None|20.449|376.400|22.076|18.253|1.754|436.000|311.000|44.980
results/internet_like/graph-100-nomean/csv_output_164/general_study.csv|None|92.748|355.800|109.169|76.959|14.265|396.000|291.000|38.556
results/internet_like/graph-100-nomean/csv_output_1640/general_study.csv|None|17.789|354.500|20.380|15.433|1.720|401.000|290.000|38.658
results/internet_like/graph-100-nomean/csv_output_1641/general_study.csv|None|19.399|360.300|21.333|16.831|1.819|412.000|299.000|39.143
results/internet_like/graph-100-nomean/csv_output_1642/general_study.csv|None|19.230|356.500|21.396|14.631|2.035|406.000|288.000|43.360
results/internet_like/graph-100-nomean/csv_output_1643/general_study.csv|None|17.471|363.900|18.253|15.941|1.040|414.000|299.000|41.965
results/internet_like/graph-100-nomean/csv_output_1644/general_study.csv|None|23.289|360.600|25.770|18.515|2.952|406.000|281.000|38.562
results/internet_like/graph-100-nomean/csv_output_1645/general_study.csv|None|18.869|366.000|20.955|15.964|2.373|410.000|295.000|42.898
results/internet_like/graph-100-nomean/csv_output_1646/general_study.csv|None|18.350|363.500|19.861|15.821|1.844|424.000|316.000|38.247
results/internet_like/graph-100-nomean/csv_output_1647/general_study.csv|None|20.906|379.900|22.637|17.754|1.945|422.000|311.000|34.297
results/internet_like/graph-100-nomean/csv_output_1648/general_study.csv|None|19.607|376.500|21.098|17.747|1.453|420.000|318.000|33.673
results/internet_like/graph-100-nomean/csv_output_1649/general_study.csv|None|18.966|364.500|20.674|14.349|2.288|400.000|310.000|42.243
results/internet_like/graph-100-nomean/csv_output_165/general_study.csv|None|124.705|370.800|142.170|76.803|22.869|410.000|306.000|36.290
results/internet_like/graph-100-nomean/csv_output_1650/general_study.csv|None|20.496|371.800|21.652|19.845|0.864|415.000|296.000|38.838
results/internet_like/graph-100-nomean/csv_output_1651/general_study.csv|None|19.266|371.800|21.698|14.252|2.174|407.000|333.000|29.802
results/internet_like/graph-100-nomean/csv_output_1652/general_study.csv|None|18.697|371.400|22.735|13.988|2.980|443.000|303.000|56.951
results/internet_like/graph-100-nomean/csv_output_1653/general_study.csv|None|20.826|368.600|23.051|16.920|2.775|414.000|297.000|41.370
results/internet_like/graph-100-nomean/csv_output_1654/general_study.csv|None|18.420|359.400|19.518|15.697|1.397|420.000|303.000|41.536
results/internet_like/graph-100-nomean/csv_output_1655/general_study.csv|None|19.135|365.900|21.967|16.950|1.624|423.000|294.000|48.403
results/internet_like/graph-100-nomean/csv_output_1656/general_study.csv|None|19.362|362.300|21.567|16.229|2.076|404.000|315.000|35.553
results/internet_like/graph-100-nomean/csv_output_1657/general_study.csv|None|17.202|348.400|18.333|14.932|1.177|400.000|292.000|34.886
results/internet_like/graph-100-nomean/csv_output_1658/general_study.csv|None|19.845|369.000|22.460|13.659|3.038|418.000|310.000|42.192
results/internet_like/graph-100-nomean/csv_output_1659/general_study.csv|None|19.991|370.400|21.984|17.941|1.654|410.000|305.000|31.891
results/internet_like/graph-100-nomean/csv_output_166/general_study.csv|None|119.432|369.500|143.148|79.842|26.928|409.000|304.000|44.430
results/internet_like/graph-100-nomean/csv_output_1660/general_study.csv|None|19.507|366.700|21.731|14.883|2.026|419.000|294.000|43.049
results/internet_like/graph-100-nomean/csv_output_1661/general_study.csv|None|20.291|372.400|22.683|17.277|1.936|407.000|296.000|35.752
results/internet_like/graph-100-nomean/csv_output_1662/general_study.csv|None|19.220|367.800|21.596|16.760|1.819|422.000|301.000|47.320
results/internet_like/graph-100-nomean/csv_output_1663/general_study.csv|None|19.038|363.000|22.221|16.177|1.910|421.000|296.000|45.666
results/internet_like/graph-100-nomean/csv_output_1664/general_study.csv|None|20.149|373.400|22.290|17.961|1.487|408.000|311.000|34.820
results/internet_like/graph-100-nomean/csv_output_1665/general_study.csv|None|20.355|376.700|21.994|18.474|1.348|413.000|306.000|39.696
results/internet_like/graph-100-nomean/csv_output_1666/general_study.csv|None|18.814|366.400|20.216|17.478|1.470|433.000|313.000|40.584
results/internet_like/graph-100-nomean/csv_output_1667/general_study.csv|None|20.244|362.200|22.546|16.573|2.079|403.000|299.000|41.386
results/internet_like/graph-100-nomean/csv_output_1668/general_study.csv|None|17.862|356.100|20.115|13.614|2.485|417.000|292.000|40.540
results/internet_like/graph-100-nomean/csv_output_1669/general_study.csv|None|22.300|360.000|25.660|17.604|3.233|420.000|298.000|48.042
results/internet_like/graph-100-nomean/csv_output_167/general_study.csv|None|107.748|367.900|142.659|78.375|25.823|423.000|291.000|48.389
results/internet_like/graph-100-nomean/csv_output_1670/general_study.csv|None|21.179|376.600|23.232|17.670|1.925|422.000|343.000|33.128
results/internet_like/graph-100-nomean/csv_output_1671/general_study.csv|None|19.489|367.100|20.714|16.867|1.967|430.000|315.000|44.295
results/internet_like/graph-100-nomean/csv_output_1672/general_study.csv|None|18.615|355.800|22.399|14.648|2.617|412.000|301.000|44.812
results/internet_like/graph-100-nomean/csv_output_1673/general_study.csv|None|19.684|361.200|21.708|16.738|2.386|406.000|295.000|35.681
results/internet_like/graph-100-nomean/csv_output_1674/general_study.csv|None|20.867|378.400|22.120|18.999|1.074|436.000|316.000|40.458
results/internet_like/graph-100-nomean/csv_output_1675/general_study.csv|None|19.326|370.000|22.648|15.648|2.226|414.000|297.000|44.895
results/internet_like/graph-100-nomean/csv_output_1676/general_study.csv|None|17.701|369.300|19.056|13.965|1.849|418.000|296.000|50.158
results/internet_like/graph-100-nomean/csv_output_1677/general_study.csv|None|19.428|365.700|21.312|14.067|2.120|436.000|286.000|55.274
results/internet_like/graph-100-nomean/csv_output_1678/general_study.csv|None|18.890|354.800|21.877|15.871|1.832|415.000|295.000|44.649
results/internet_like/graph-100-nomean/csv_output_1679/general_study.csv|None|18.838|358.700|21.758|13.637|2.551|408.000|287.000|42.045
results/internet_like/graph-100-nomean/csv_output_168/general_study.csv|None|109.381|361.700|142.381|75.666|25.765|404.000|291.000|40.167
results/internet_like/graph-100-nomean/csv_output_1680/general_study.csv|None|19.578|360.000|21.343|15.412|2.024|410.000|310.000|37.086
results/internet_like/graph-100-nomean/csv_output_1681/general_study.csv|None|20.411|377.100|22.196|13.576|2.472|431.000|294.000|51.069
results/internet_like/graph-100-nomean/csv_output_1682/general_study.csv|None|19.019|357.700|20.782|16.993|1.619|392.000|295.000|38.740
results/internet_like/graph-100-nomean/csv_output_1683/general_study.csv|None|19.252|368.300|20.800|17.018|1.524|417.000|295.000|41.952
results/internet_like/graph-100-nomean/csv_output_1684/general_study.csv|None|19.036|370.200|21.489|14.328|2.026|422.000|313.000|40.211
results/internet_like/graph-100-nomean/csv_output_1685/general_study.csv|None|20.489|373.500|23.871|17.007|2.493|418.000|318.000|37.784
results/internet_like/graph-100-nomean/csv_output_1686/general_study.csv|None|18.972|359.100|22.462|15.924|2.281|423.000|287.000|48.966
results/internet_like/graph-100-nomean/csv_output_1687/general_study.csv|None|18.506|364.000|20.550|14.594|2.101|422.000|304.000|48.295
results/internet_like/graph-100-nomean/csv_output_1688/general_study.csv|None|19.916|372.100|21.281|16.538|1.929|413.000|313.000|35.402
results/internet_like/graph-100-nomean/csv_output_1689/general_study.csv|None|17.926|359.700|19.933|13.552|2.229|406.000|301.000|42.954
results/internet_like/graph-100-nomean/csv_output_169/general_study.csv|None|95.125|351.900|141.058|73.507|25.991|401.000|286.000|39.735
results/internet_like/graph-100-nomean/csv_output_1690/general_study.csv|None|19.776|365.800|21.955|15.856|1.720|414.000|302.000|34.810
results/internet_like/graph-100-nomean/csv_output_1691/general_study.csv|None|19.353|361.100|22.359|16.841|2.219|415.000|289.000|45.076
results/internet_like/graph-100-nomean/csv_output_1692/general_study.csv|None|21.468|385.300|23.044|18.120|1.731|414.000|313.000|30.480
results/internet_like/graph-100-nomean/csv_output_1693/general_study.csv|None|17.835|357.700|20.808|14.610|2.094|410.000|283.000|43.886
results/internet_like/graph-100-nomean/csv_output_1694/general_study.csv|None|18.208|363.100|19.791|15.381|1.709|435.000|283.000|50.789
results/internet_like/graph-100-nomean/csv_output_1695/general_study.csv|None|20.584|379.100|23.066|16.684|1.971|433.000|317.000|35.263
results/internet_like/graph-100-nomean/csv_output_1696/general_study.csv|None|18.630|372.400|21.301|16.299|2.158|425.000|295.000|43.784
results/internet_like/graph-100-nomean/csv_output_1697/general_study.csv|None|20.649|370.000|21.058|19.754|0.676|401.000|312.000|30.236
results/internet_like/graph-100-nomean/csv_output_1698/general_study.csv|None|20.730|384.100|22.269|16.656|2.197|424.000|329.000|35.405
results/internet_like/graph-100-nomean/csv_output_1699/general_study.csv|None|17.303|347.800|18.327|14.762|1.162|407.000|294.000|39.534
results/internet_like/graph-100-nomean/csv_output_17/general_study.csv|None|31.999|361.600|34.625|24.744|2.870|403.000|319.000|33.233
results/internet_like/graph-100-nomean/csv_output_170/general_study.csv|None|92.582|360.300|96.063|86.553|7.070|384.000|308.000|30.633
results/internet_like/graph-100-nomean/csv_output_1700/general_study.csv|None|19.018|363.400|21.911|15.748|2.284|408.000|310.000|32.506
results/internet_like/graph-100-nomean/csv_output_1701/general_study.csv|None|76.112|370.700|85.726|52.981|12.804|401.000|302.000|40.684
results/internet_like/graph-100-nomean/csv_output_1702/general_study.csv|None|60.278|352.800|83.043|44.067|17.070|400.000|295.000|35.665
results/internet_like/graph-100-nomean/csv_output_1703/general_study.csv|None|61.529|362.400|70.624|48.328|9.230|406.000|286.000|39.307
results/internet_like/graph-100-nomean/csv_output_1704/general_study.csv|None|63.592|361.100|80.999|45.575|14.821|409.000|291.000|43.450
